,unixtime,datetime_utc,datetime_jst,rtc_year,rtc_month,rtc_day,rtc_hour,rtc_min,rtc_sec,rtc_msec,gps_hour,gps_min,gps_sec,latitude,longitude,altitude,fix_type,SIV,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,illuminance,atmopress,water_pressure,water_temp,depth,alt_wps,battery_level,behavior_class,camera_command,camera_recording,camera_count,play_audio,speaker_on,audio_file,prev_sd_write_time_ms,delay_occurred_counter
137050,1715396724.0,2024-05-11 03:05:24+00:00,2024-05-11 12:05:24+09:00,2024,5,11,3,5,24,0,3.0,5.0,23.0,40.540966,141.555939,39.985001,3.0,17.0,0.177246,-0.511963,0.963135,-7.568359,35.095215,-27.160645,-526.0,85.0,593.0,940.0,0.0,1018.0,38.939999,0.049549,-39.448975,4.099219,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
137075,1715396725.0,2024-05-11 03:05:25+00:00,2024-05-11 12:05:25+09:00,2024,5,11,3,5,25,0,3.0,5.0,24.0,40.541061,141.555862,40.971001,3.0,17.0,0.055176,0.196045,1.214111,142.63916,-20.751953,-19.958496,-525.0,74.0,606.0,912.0,0.0,1017.400024,38.91,0.043603,-34.47438,4.099219,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
137100,1715396726.0,2024-05-11 03:05:26+00:00,2024-05-11 12:05:26+09:00,2024,5,11,3,5,26,0,3.0,5.0,25.0,40.541161,141.555862,39.556,3.0,17.0,-0.385498,-1.11377,1.546143,-27.099609,28.137207,-72.753906,-535.0,67.0,619.0,884.0,0.0,1017.700012,38.869999,0.046576,-36.961975,4.099219,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,3.0,0.0
137125,1715396727.0,2024-05-11 03:05:27+00:00,2024-05-11 12:05:27+09:00,2024,5,11,3,5,27,0,3.0,5.0,26.0,40.541229,141.555939,38.844002,3.0,17.0,0.218506,-0.579834,1.424316,-27.282715,21.42334,-18.249512,-541.0,49.0,629.0,1192.0,0.0,1017.799988,38.849998,0.047567,-37.790871,4.099219,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
137150,1715396728.0,2024-05-11 03:05:28+00:00,2024-05-11 12:05:28+09:00,2024,5,11,3,5,28,0,3.0,5.0,27.0,40.541252,141.556046,39.243999,3.0,17.0,-0.060547,-0.567627,0.47583,-53.649902,-107.910156,-11.901855,-566.0,44.0,625.0,1360.0,0.0,1017.799988,38.810001,0.047567,-37.790871,4.099219,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
137175,1715396729.0,2024-05-11 03:05:29+00:00,2024-05-11 12:05:29+09:00,2024,5,11,3,5,29,0,3.0,5.0,28.0,40.541256,141.556122,41.372002,3.0,17.0,-0.252197,-0.527344,1.483398,-20.935059,47.546387,-43.457031,-560.0,42.0,627.0,1401.0,0.0,1017.299988,38.779999,0.042612,-33.644714,4.099219,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,3.0,0.0
137200,1715396730.0,2024-05-11 03:05:30+00:00,2024-05-11 12:05:30+09:00,2024,5,11,3,5,30,0,3.0,5.0,29.0,40.541248,141.556198,42.688,3.0,17.0,-0.425781,0.172119,0.022217,26.123047,19.958496,21.240234,-564.0,51.0,625.0,1271.0,0.0,1017.400024,38.75,0.043603,-34.47438,4.099219,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
137225,1715396731.0,2024-05-11 03:05:31+00:00,2024-05-11 12:05:31+09:00,2024,5,11,3,5,31,0,3.0,5.0,30.0,40.541214,141.556244,42.810001,3.0,17.0,-0.131348,-0.55542,1.512207,-63.171387,-18.859863,-81.237793,-569.0,65.0,616.0,1221.0,0.0,1017.900024,38.720001,0.048558,-38.620209,4.099219,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
137250,1715396732.0,2024-05-11 03:05:32+00:00,2024-05-11 12:05:32+09:00,2024,5,11,3,5,32,0,3.0,5.0,31.0,40.541153,141.556259,42.522999,3.0,17.0,-0.033691,-0.21875,1.078369,20.996094,2.929688,-35.766602,-568.0,71.0,614.0,1245.0,0.0,1017.400024,38.68,0.043603,-34.47438,4.099219,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
137275,1715396733.0,2024-05-11 03:05:33+00:00,2024-05-11 12:05:33+09:00,2024,5,11,3,5,33,0,3.0,5.0,32.0,40.541084,141.556244,41.998001,3.0,17.0,0.009521,-0.591797,1.335449,19.40918,21.484375,-60.424805,-563.0,80.0,609.0,1215.0,0.0,1017.099976,38.650002,0.04063,-31.985689,4.099219,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
137300,1715396734.0,2024-05-11 03:05:34+00:00,2024-05-11 12:05:34+09:00,2024,5,11,3,5,34,0,3.0,5.0,33.0,40.541012,141.556183,40.036999,3.0,17.0,-0.269775,-0.468262,-0.019531,157.836914,-7.568359,-38.94043,-556.0,89.0,596.0,1029.0,0.0,1017.400024,38.619999,0.043603,-34.47438,4.099219,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
137325,1715396735.0,2024-05-11 03:05:35+00:00,2024-05-11 12:05:35+09:00,2024,5,11,3,5,35,0,3.0,5.0,34.0,40.54097,141.556076,35.882,3.0,17.0,0.101807,-0.4729,1.231934,-18.615723,27.099609,8.056641,-544.0,91.0,593.0,1072.0,0.0,1017.900024,38.59,0.048558,-38.620209,4.099219,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
137350,1715396736.0,2024-05-11 03:05:36+00:00,2024-05-11 12:05:36+09:00,2024,5,11,3,5,36,0,3.0,5.0,35.0,40.54097,141.555923,31.174,3.0,17.0,-0.10498,-0.4021,1.616699,89.72168,13.549805,-8.300781,-535.0,86.0,602.0,1033.0,0.0,1018.5,38.560001,0.054504,-43.592819,4.099219,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
137375,1715396737.0,2024-05-11 03:05:37+00:00,2024-05-11 12:05:37+09:00,2024,5,11,3,5,37,0,3.0,5.0,36.0,40.540997,141.555771,28.280001,3.0,17.0,-0.057617,-0.64502,1.716064,-45.10498,127.563477,6.469727,-538.0,91.0,585.0,903.0,0.0,1018.400024,38.52,0.053513,-42.764385,4.099219,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
137400,1715396738.0,2024-05-11 03:05:38+00:00,2024-05-11 12:05:38+09:00,2024,5,11,3,5,38,0,3.0,5.0,37.0,40.541058,141.555603,25.448999,3.0,17.0,-0.144043,-0.960938,2.294922,3.845215,-29.23584,26.855469,-535.0,81.0,606.0,1201.0,0.0,1018.799988,38.490002,0.057477,-46.078239,4.099219,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
137425,1715396739.0,2024-05-11 03:05:39+00:00,2024-05-11 12:05:39+09:00,2024,5,11,3,5,39,0,3.0,5.0,38.0,40.541157,141.555466,29.038,3.0,17.0,0.028809,-0.086426,1.05127,-26.428223,34.973145,-21.606445,-536.0,81.0,613.0,1136.0,0.0,1017.900024,38.450001,0.048558,-38.620209,4.099219,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
137450,1715396740.0,2024-05-11 03:05:40+00:00,2024-05-11 12:05:40+09:00,2024,5,11,3,5,40,0,3.0,5.0,39.0,40.541271,141.555389,31.889,3.0,17.0,-0.171875,-0.245117,0.668457,16.052246,62.683105,1.098633,-525.0,74.0,608.0,989.0,0.0,1018.200012,38.419998,0.051531,-41.106812,4.099219,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
137475,1715396741.0,2024-05-11 03:05:41+00:00,2024-05-11 12:05:41+09:00,2024,5,11,3,5,41,0,3.0,5.0,40.0,40.541386,141.555328,30.695999,3.0,17.0,0.328613,-0.421875,0.726318,-15.74707,-114.135742,-23.55957,-523.0,57.0,618.0,1340.0,0.0,1018.900024,38.380001,0.058468,-46.906914,4.099219,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
137500,1715396742.0,2024-05-11 03:05:42+00:00,2024-05-11 12:05:42+09:00,2024,5,11,3,5,42,0,3.0,5.0,41.0,40.5415,141.555252,28.319,3.0,17.0,-0.043213,-0.405518,1.486328,117.370605,2.868652,10.437012,-524.0,55.0,619.0,1246.0,0.0,1018.700012,38.349998,0.056486,-45.25,4.099219,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
137525,1715396743.0,2024-05-11 03:05:43+00:00,2024-05-11 12:05:43+09:00,2024,5,11,3,5,43,0,3.0,5.0,42.0,40.541599,141.55513,26.459999,3.0,17.0,0.012695,-0.384277,1.553467,-85.510254,45.898438,-6.225586,-538.0,63.0,623.0,1470.0,0.0,1018.900024,38.310001,0.058468,-46.906914,4.099219,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
137550,1715396744.0,2024-05-11 03:05:44+00:00,2024-05-11 12:05:44+09:00,2024,5,11,3,5,44,0,3.0,5.0,43.0,40.541653,141.554977,27.521999,3.0,17.0,-0.155029,-0.008057,0.200928,5.187988,61.096191,38.94043,-543.0,76.0,617.0,1365.0,0.0,1018.400024,38.279999,0.053513,-42.764385,4.099219,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
137575,1715396745.0,2024-05-11 03:05:45+00:00,2024-05-11 12:05:45+09:00,2024,5,11,3,5,45,0,3.0,5.0,44.0,40.541691,141.55484,26.139,3.0,17.0,0.038086,-0.236816,0.914307,-2.319336,19.714355,3.479004,-534.0,84.0,603.0,1149.0,0.0,1018.900024,38.25,0.058468,-46.906914,4.099219,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,3.0,0.0
137600,1715396746.0,2024-05-11 03:05:46+00:00,2024-05-11 12:05:46+09:00,2024,5,11,3,5,46,0,3.0,5.0,45.0,40.541737,141.554688,22.621,3.0,17.0,0.038086,-0.484863,0.943115,7.019043,-5.615234,17.51709,-536.0,85.0,603.0,1237.0,0.0,1018.799988,38.209999,0.057477,-46.078239,4.099219,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
137625,1715396747.0,2024-05-11 03:05:47+00:00,2024-05-11 12:05:47+09:00,2024,5,11,3,5,47,0,3.0,5.0,46.0,40.541794,141.554535,18.948999,3.0,17.0,-0.299316,-0.077393,0.114502,10.559082,-34.179688,7.446289,-542.0,73.0,621.0,1453.0,0.0,1019.900024,38.18,0.068377,-55.187038,4.099219,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
137650,1715396748.0,2024-05-11 03:05:48+00:00,2024-05-11 12:05:48+09:00,2024,5,11,3,5,48,0,3.0,5.0,47.0,40.54184,141.554352,17.534,3.0,17.0,0.069824,-0.271973,1.297119,-51.757812,61.096191,14.221191,-546.0,80.0,615.0,1286.0,0.0,1019.299988,38.139999,0.062432,-50.219452,4.099219,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
137675,1715396749.0,2024-05-11 03:05:49+00:00,2024-05-11 12:05:49+09:00,2024,5,11,3,5,49,0,3.0,5.0,48.0,40.541874,141.554199,17.923,3.0,17.0,-0.323486,0.15332,-0.111084,49.255371,27.404785,41.809082,-549.0,78.0,614.0,1309.0,0.0,1019.299988,38.110001,0.062432,-50.219452,4.099219,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
137700,1715396750.0,2024-05-11 03:05:50+00:00,2024-05-11 12:05:50+09:00,2024,5,11,3,5,50,0,3.0,5.0,49.0,40.541897,141.554031,17.660999,3.0,17.0,0.280762,-1.087646,1.256348,-120.849609,-54.992676,-42.114258,-548.0,78.0,614.0,1351.0,0.0,1019.400024,38.080002,0.063423,-51.047798,4.099219,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,3.0,0.0
137725,1715396751.0,2024-05-11 03:05:51+00:00,2024-05-11 12:05:51+09:00,2024,5,11,3,5,51,0,3.0,5.0,50.0,40.541916,141.553879,16.525999,3.0,17.0,0.041504,-0.136963,1.446045,-69.213867,23.864746,5.004883,-548.0,75.0,620.0,1332.0,0.0,1019.200012,38.040001,0.061441,-49.391544,4.099219,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
137750,1715396752.0,2024-05-11 03:05:52+00:00,2024-05-11 12:05:52+09:00,2024,5,11,3,5,52,0,3.0,5.0,51.0,40.54192,141.553726,14.777,3.0,17.0,-0.404785,0.020752,0.0354,4.272461,44.067383,41.748047,-557.0,71.0,621.0,1449.0,0.0,1019.700012,38.009998,0.066396,-53.531441,4.099219,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,8.0,0.0
137775,1715396753.0,2024-05-11 03:05:53+00:00,2024-05-11 12:05:53+09:00,2024,5,11,3,5,53,0,3.0,5.0,52.0,40.541908,141.553574,13.254,3.0,17.0,0.364258,0.273682,0.485352,7.873535,-112.426758,-29.35791,-556.0,73.0,622.0,1521.0,0.0,1019.599976,37.98,0.065405,-52.703289,4.099219,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
137800,1715396754.0,2024-05-11 03:05:54+00:00,2024-05-11 12:05:54+09:00,2024,5,11,3,5,54,0,3.0,5.0,53.0,40.541889,141.553421,10.162,3.0,17.0,0.022217,-0.509033,1.522217,-18.493652,18.005371,-21.66748,-552.0,73.0,618.0,1420.0,0.0,1020.299988,37.950001,0.072341,-58.496948,4.099219,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
137825,1715396755.0,2024-05-11 03:05:55+00:00,2024-05-11 12:05:55+09:00,2024,5,11,3,5,55,0,3.0,5.0,54.0,40.541855,141.553268,7.747,3.0,17.0,0.044434,-0.49707,1.590088,-67.443848,84.594727,14.404297,-556.0,81.0,611.0,1276.0,0.0,1020.200012,37.91,0.07135,-57.669693,4.099219,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
137850,1715396756.0,2024-05-11 03:05:56+00:00,2024-05-11 12:05:56+09:00,2024,5,11,3,5,56,0,3.0,5.0,55.0,40.541813,141.553101,6.157,3.0,17.0,0.438965,0.063721,1.048096,-6.286621,-87.463379,-10.559082,-560.0,86.0,603.0,1330.0,0.0,1020.599976,37.880001,0.075314,-60.978813,4.099219,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
137875,1715396757.0,2024-05-11 03:05:57+00:00,2024-05-11 12:05:57+09:00,2024,5,11,3,5,57,0,3.0,5.0,56.0,40.541786,141.552933,6.564,3.0,17.0,-0.381836,-0.763428,1.655273,-55.664062,49.194336,-18.981934,-556.0,79.0,614.0,1320.0,0.0,1020.099976,37.849998,0.070359,-56.841873,4.099219,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
137900,1715396758.0,2024-05-11 03:05:58+00:00,2024-05-11 12:05:58+09:00,2024,5,11,3,5,58,0,3.0,5.0,57.0,40.541759,141.55278,6.626,3.0,17.0,-0.053955,-0.318848,0.245361,-88.012695,-56.030273,-4.02832,-561.0,74.0,617.0,1555.0,0.0,1020.299988,37.810001,0.072341,-58.496948,4.099219,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
137925,1715396759.0,2024-05-11 03:05:59+00:00,2024-05-11 12:05:59+09:00,2024,5,11,3,5,59,0,3.0,5.0,58.0,40.541733,141.552628,5.817,3.0,17.0,-0.392334,-0.419189,1.84375,-32.653809,-10.498047,-31.433105,-556.0,81.0,611.0,1321.0,0.0,1020.799988,37.779999,0.077296,-62.633232,4.099219,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
137950,1715396760.0,2024-05-11 03:06:00+00:00,2024-05-11 12:06:00+09:00,2024,5,11,3,6,0,0,3.0,5.0,59.0,40.54171,141.552475,6.292,3.0,17.0,-0.070557,-0.008057,0.35498,9.033203,-69.641113,-14.953613,-558.0,86.0,603.0,1400.0,0.0,1020.400024,37.75,0.073332,-59.324638,4.092187,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,10.0,0.0
137975,1715396761.0,2024-05-11 03:06:01+00:00,2024-05-11 12:06:01+09:00,2024,5,11,3,6,1,0,3.0,6.0,0.0,40.541695,141.552307,6.561,3.0,17.0,-0.33252,-0.483643,1.522217,-8.972168,-26.306152,-18.859863,-553.0,83.0,613.0,1372.0,0.0,1020.900024,37.720001,0.078287,-63.460594,4.092187,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,8.0,0.0
138000,1715396762.0,2024-05-11 03:06:02+00:00,2024-05-11 12:06:02+09:00,2024,5,11,3,6,2,0,3.0,6.0,1.0,40.541687,141.552139,6.619,3.0,17.0,-0.016113,-0.042969,0.331543,-41.870117,-85.632324,-12.023926,-553.0,82.0,612.0,1405.0,0.0,1020.799988,37.689999,0.077296,-62.633232,4.092187,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
138025,1715396763.0,2024-05-11 03:06:03+00:00,2024-05-11 12:06:03+09:00,2024,5,11,3,6,3,0,3.0,6.0,2.0,40.541683,141.551987,6.546,3.0,17.0,-0.022461,-0.33252,1.709717,-46.99707,-49.499512,-20.324707,-550.0,83.0,611.0,1339.0,0.0,1020.599976,37.650002,0.075314,-60.978813,4.092187,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,3.0,0.0
138050,1715396764.0,2024-05-11 03:06:04+00:00,2024-05-11 12:06:04+09:00,2024,5,11,3,6,4,0,3.0,6.0,3.0,40.541679,141.551819,6.842,3.0,17.0,0.510986,-0.523682,1.15332,10.742188,7.873535,1.342773,-550.0,80.0,613.0,1440.0,0.0,1020.299988,37.630001,0.072341,-58.496948,4.092187,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
138075,1715396765.0,2024-05-11 03:06:05+00:00,2024-05-11 12:06:05+09:00,2024,5,11,3,6,5,0,3.0,6.0,4.0,40.541683,141.551651,7.047,3.0,17.0,-0.518555,0.010742,-0.195068,44.433594,105.407715,41.381836,-548.0,83.0,613.0,1310.0,0.0,1020.799988,37.59,0.077296,-62.633232,4.092187,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
138100,1715396766.0,2024-05-11 03:06:06+00:00,2024-05-11 12:06:06+09:00,2024,5,11,3,6,6,0,3.0,6.0,5.0,40.541691,141.551468,6.589,3.0,17.0,0.013916,-0.226807,1.416504,4.333496,57.067871,-24.597168,-546.0,83.0,612.0,1316.0,0.0,1020.5,37.560001,0.074323,-60.15176,4.092187,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
138125,1715396767.0,2024-05-11 03:06:07+00:00,2024-05-11 12:06:07+09:00,2024,5,11,3,6,7,0,3.0,6.0,6.0,40.541698,141.5513,6.08,3.0,17.0,-0.022461,0.305664,0.278809,27.46582,-65.979004,-12.207031,-549.0,84.0,609.0,1340.0,0.0,1021.200012,37.529999,0.08126,-65.941277,4.092187,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
138150,1715396768.0,2024-05-11 03:06:08+00:00,2024-05-11 12:06:08+09:00,2024,5,11,3,6,8,0,3.0,6.0,7.0,40.541714,141.551117,6.361,3.0,17.0,0.077881,-0.634521,1.61084,-17.883301,63.781738,2.197266,-549.0,84.0,609.0,1254.0,0.0,1020.5,37.5,0.074323,-60.15176,4.092187,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
138175,1715396769.0,2024-05-11 03:06:09+00:00,2024-05-11 12:06:09+09:00,2024,5,11,3,6,9,0,3.0,6.0,8.0,40.541729,141.550934,6.677,3.0,17.0,0.189209,-0.103271,1.47168,3.112793,88.317871,-4.394531,-548.0,77.0,619.0,1369.0,0.0,1020.700012,37.470001,0.076305,-61.806309,4.092187,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,3.0,0.0
138200,1715396770.0,2024-05-11 03:06:10+00:00,2024-05-11 12:06:10+09:00,2024,5,11,3,6,10,0,3.0,6.0,9.0,40.541737,141.550751,7.148,3.0,17.0,0.044922,-0.184814,0.216553,-60.668945,-80.200195,-2.441406,-557.0,78.0,615.0,1501.0,0.0,1020.099976,37.439999,0.070359,-56.841873,4.092187,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
138225,1715396771.0,2024-05-11 03:06:11+00:00,2024-05-11 12:06:11+09:00,2024,5,11,3,6,11,0,3.0,6.0,10.0,40.541733,141.550583,7.619,3.0,17.0,-0.273682,-0.425537,1.842773,38.452148,-36.437988,-17.333984,-553.0,85.0,608.0,1241.0,0.0,1020.799988,37.41,0.077296,-62.633232,4.092187,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
138250,1715396772.0,2024-05-11 03:06:12+00:00,2024-05-11 12:06:12+09:00,2024,5,11,3,6,12,0,3.0,6.0,11.0,40.54174,141.550415,8.871,3.0,17.0,0.736328,0.07959,0.685059,33.02002,-124.87793,-33.26416,-551.0,82.0,613.0,1338.0,0.0,1020.400024,37.369999,0.073332,-59.324638,4.092187,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
138275,1715396773.0,2024-05-11 03:06:13+00:00,2024-05-11 12:06:13+09:00,2024,5,11,3,6,13,0,3.0,6.0,12.0,40.541752,141.550262,10.448,3.0,17.0,-0.351318,-0.105957,0.401123,97.045898,146.54541,88.07373,-550.0,83.0,611.0,1265.0,0.0,1020.099976,37.34,0.070359,-56.841873,4.092187,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,3.0,0.0
138300,1715396774.0,2024-05-11 03:06:14+00:00,2024-05-11 12:06:14+09:00,2024,5,11,3,6,14,0,3.0,6.0,13.0,40.541752,141.55011,13.545,3.0,17.0,0.106445,0.112061,0.795654,28.137207,35.27832,5.67627,-558.0,70.0,623.0,1512.0,0.0,1019.799988,37.310001,0.067386,-54.35902,4.092187,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
138325,1715396775.0,2024-05-11 03:06:15+00:00,2024-05-11 12:06:15+09:00,2024,5,11,3,6,15,0,3.0,6.0,14.0,40.541737,141.549988,14.587,3.0,17.0,0.023682,-0.417725,1.397949,8.544922,45.043945,7.324219,-555.0,85.0,608.0,1230.0,0.0,1020.200012,37.279999,0.07135,-57.669693,4.092187,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,3.0,0.0
138350,1715396776.0,2024-05-11 03:06:16+00:00,2024-05-11 12:06:16+09:00,2024,5,11,3,6,16,0,3.0,6.0,15.0,40.541729,141.54985,14.129,3.0,17.0,0.082275,-0.36084,0.76709,45.532227,-74.279785,2.380371,-551.0,83.0,611.0,1295.0,0.0,1020.299988,37.25,0.072341,-58.496948,4.092187,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
138375,1715396777.0,2024-05-11 03:06:17+00:00,2024-05-11 12:06:17+09:00,2024,5,11,3,6,17,0,3.0,6.0,16.0,40.541725,141.549713,13.221,3.0,17.0,-0.05249,-0.750488,1.498291,-7.507324,85.021973,18.859863,-549.0,80.0,616.0,1220.0,0.0,1020.099976,37.220001,0.070359,-56.841873,4.092187,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
138400,1715396778.0,2024-05-11 03:06:18+00:00,2024-05-11 12:06:18+09:00,2024,5,11,3,6,18,0,3.0,6.0,17.0,40.54171,141.549591,12.676,3.0,17.0,-0.064209,-0.611816,1.511719,-33.508301,49.194336,-33.14209,-557.0,76.0,618.0,1426.0,0.0,1019.900024,37.189999,0.068377,-55.187038,4.092187,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
138425,1715396779.0,2024-05-11 03:06:19+00:00,2024-05-11 12:06:19+09:00,2024,5,11,3,6,19,0,3.0,6.0,18.0,40.541679,141.549454,12.847,3.0,17.0,-0.014648,-0.175537,0.259521,-4.699707,-58.227539,26.123047,-563.0,69.0,622.0,1535.0,0.0,1019.700012,37.169998,0.066396,-53.531441,4.092187,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,3.0,0.0
138450,1715396780.0,2024-05-11 03:06:20+00:00,2024-05-11 12:06:20+09:00,2024,5,11,3,6,20,0,3.0,6.0,19.0,40.54163,141.549332,12.974,3.0,17.0,-0.127197,-0.484619,1.94458,19.958496,5.554199,-13.73291,-565.0,80.0,608.0,1349.0,0.0,1020.200012,37.139999,0.07135,-57.669693,4.092187,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
138475,1715396781.0,2024-05-11 03:06:21+00:00,2024-05-11 12:06:21+09:00,2024,5,11,3,6,21,0,3.0,6.0,20.0,40.54158,141.549225,15.128,3.0,17.0,0.117432,-0.041504,0.338623,-37.109375,-95.703125,7.568359,-569.0,70.0,615.0,1571.0,0.0,1019.900024,37.110001,0.068377,-55.187038,4.092187,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
138500,1715396782.0,2024-05-11 03:06:22+00:00,2024-05-11 12:06:22+09:00,2024,5,11,3,6,22,0,3.0,6.0,21.0,40.541534,141.549133,15.509,3.0,17.0,0.247559,0.386475,0.213135,18.920898,-125.366211,-53.649902,-561.0,75.0,617.0,1428.0,0.0,1019.700012,37.09,0.066396,-53.531441,4.092187,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
138525,1715396783.0,2024-05-11 03:06:23+00:00,2024-05-11 12:06:23+09:00,2024,5,11,3,6,23,0,3.0,6.0,22.0,40.541492,141.549042,12.465,3.0,17.0,0.055908,-0.529541,1.407471,13.000488,13.366699,-17.76123,-551.0,81.0,614.0,1156.0,0.0,1020.099976,37.060001,0.070359,-56.841873,4.092187,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,3.0,0.0
138550,1715396784.0,2024-05-11 03:06:24+00:00,2024-05-11 12:06:24+09:00,2024,5,11,3,6,24,0,3.0,6.0,23.0,40.541443,141.54892,6.403,3.0,17.0,-0.150146,-0.127441,-0.034912,-46.99707,-51.696777,-33.203125,-555.0,81.0,613.0,1355.0,0.0,1020.700012,37.029999,0.076305,-61.806309,4.092187,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
138575,1715396785.0,2024-05-11 03:06:25+00:00,2024-05-11 12:06:25+09:00,2024,5,11,3,6,25,0,3.0,6.0,24.0,40.541386,141.548782,3.075,3.0,17.0,0.037842,-0.566162,2.139893,84.655762,44.128418,10.131836,-557.0,78.0,616.0,1299.0,0.0,1020.599976,37.0,0.075314,-60.978813,4.092187,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,11.0,0.0
138600,1715396786.0,2024-05-11 03:06:26+00:00,2024-05-11 12:06:26+09:00,2024,5,11,3,6,26,0,3.0,6.0,25.0,40.541328,141.548645,2.949,3.0,17.0,0.56543,-0.15625,0.881104,-4.943848,-75.256348,-2.563477,-564.0,76.0,613.0,1520.0,0.0,1020.599976,36.98,0.075314,-60.978813,4.092187,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
138625,1715396787.0,2024-05-11 03:06:27+00:00,2024-05-11 12:06:27+09:00,2024,5,11,3,6,27,0,3.0,6.0,26.0,40.541271,141.548523,3.814,3.0,17.0,-0.249512,-0.552979,0.920654,14.282227,110.839844,38.024902,-563.0,80.0,609.0,1294.0,0.0,1020.299988,36.950001,0.072341,-58.496948,4.092187,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
