,unixtime,datetime_utc,datetime_jst,rtc_year,rtc_month,rtc_day,rtc_hour,rtc_min,rtc_sec,rtc_msec,gps_hour,gps_min,gps_sec,latitude,longitude,altitude,fix_type,SIV,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,illuminance,atmopress,water_pressure,water_temp,depth,alt_wps,battery_level,behavior_class,camera_command,camera_recording,camera_count,play_audio,speaker_on,audio_file,prev_sd_write_time_ms,delay_occurred_counter
180675,1715398168.0,2024-05-11 03:29:28+00:00,2024-05-11 12:29:28+09:00,2024,5,11,3,29,28,0,3.0,29.0,27.0,40.545307,141.515762,-9.1,3.0,15.0,0.244385,-0.181396,0.893799,-2.502441,-13.73291,-19.53125,-478.0,40.0,572.0,385.0,0.0,1029.900024,29.84,0.167475,-137.628784,4.000781,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
180700,1715398169.0,2024-05-11 03:29:29+00:00,2024-05-11 12:29:29+09:00,2024,5,11,3,29,29,0,3.0,29.0,28.0,40.545307,141.515762,-9.594,3.0,15.0,-0.186035,-0.091553,1.032227,1.464844,-196.350098,-65.490723,-482.0,41.0,574.0,610.0,0.0,1030.0,29.76,0.168466,-138.449722,4.000781,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,3.0,0.0
180725,1715398170.0,2024-05-11 03:29:30+00:00,2024-05-11 12:29:30+09:00,2024,5,11,3,29,30,0,3.0,29.0,29.0,40.545311,141.515762,-9.9,3.0,16.0,-0.202637,0.306885,1.028809,16.235352,-67.016602,-7.568359,-503.0,56.0,569.0,585.0,0.0,1029.800049,29.67,0.166485,-136.807785,4.000781,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
180750,1715398171.0,2024-05-11 03:29:31+00:00,2024-05-11 12:29:31+09:00,2024,5,11,3,29,31,0,3.0,29.0,30.0,40.545311,141.515762,-10.088,3.0,16.0,1.481445,0.363525,0.370605,-162.780762,-193.17627,140.869141,-476.0,25.0,575.0,348.0,0.0,1030.099976,29.59,0.169457,-139.270599,4.000781,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,7.0,0.0
180775,1715398172.0,2024-05-11 03:29:32+00:00,2024-05-11 12:29:32+09:00,2024,5,11,3,29,32,0,3.0,29.0,31.0,40.545311,141.515778,-10.322,3.0,17.0,-0.011963,-0.362061,0.889893,55.603027,-36.132812,-21.240234,-508.0,60.0,560.0,402.0,0.0,1029.800049,29.5,0.166485,-136.807785,4.000781,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
180800,1715398173.0,2024-05-11 03:29:33+00:00,2024-05-11 12:29:33+09:00,2024,5,11,3,29,33,0,3.0,29.0,32.0,40.545315,141.515778,-11.055,3.0,17.0,0.065186,0.23584,0.828369,62.5,27.770996,162.597656,-512.0,-7.0,575.0,1025.0,0.0,1029.5,29.41,0.163511,-134.343384,4.000781,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
180825,1715398174.0,2024-05-11 03:29:34+00:00,2024-05-11 12:29:34+09:00,2024,5,11,3,29,34,0,3.0,29.0,33.0,40.545311,141.515778,-11.752,3.0,17.0,-0.09082,0.302979,0.846436,-26.550293,92.895508,50.78125,-477.0,4.0,575.0,750.0,0.0,1030.0,29.32,0.168466,-138.449722,4.000781,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
180850,1715398175.0,2024-05-11 03:29:35+00:00,2024-05-11 12:29:35+09:00,2024,5,11,3,29,35,0,3.0,29.0,34.0,40.545311,141.515793,-12.358,3.0,17.0,-0.261475,-0.47876,0.790283,-22.155762,153.320312,-52.185059,-474.0,36.0,570.0,588.0,0.0,1029.699951,29.23,0.165493,-135.985718,4.000781,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
180875,1715398176.0,2024-05-11 03:29:36+00:00,2024-05-11 12:29:36+09:00,2024,5,11,3,29,36,0,3.0,29.0,35.0,40.545311,141.515793,-12.378,3.0,17.0,-0.093506,-0.091309,0.919189,-55.847168,-8.300781,10.375977,-481.0,40.0,576.0,427.0,0.0,1029.599976,29.139999,0.164502,-135.164581,4.000781,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
180900,1715398177.0,2024-05-11 03:29:37+00:00,2024-05-11 12:29:37+09:00,2024,5,11,3,29,37,0,3.0,29.0,36.0,40.545311,141.515793,-12.02,3.0,17.0,0.044434,-0.019287,1.010986,-11.169434,-29.602051,-3.356934,-476.0,30.0,575.0,466.0,0.0,1029.800049,29.049999,0.166485,-136.807785,4.000781,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
180925,1715398178.0,2024-05-11 03:29:38+00:00,2024-05-11 12:29:38+09:00,2024,5,11,3,29,38,0,3.0,29.0,37.0,40.545311,141.515793,-12.07,3.0,17.0,0.068359,-0.118896,0.989502,44.98291,75.683594,-42.480469,-477.0,35.0,572.0,452.0,0.0,1029.599976,28.959999,0.164502,-135.164581,4.000781,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
180950,1715398179.0,2024-05-11 03:29:39+00:00,2024-05-11 12:29:39+09:00,2024,5,11,3,29,39,0,3.0,29.0,38.0,40.545311,141.515793,-12.037,3.0,17.0,-0.001221,0.105225,0.820557,223.388672,128.173828,82.214355,-484.0,-7.0,574.0,1071.0,0.0,1029.900024,28.879999,0.167475,-137.628784,4.000781,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
180975,1715398180.0,2024-05-11 03:29:40+00:00,2024-05-11 12:29:40+09:00,2024,5,11,3,29,40,0,3.0,29.0,39.0,40.545311,141.515778,-11.565,3.0,17.0,-0.068359,-0.692139,0.645996,-10.375977,-88.256836,-115.966797,-490.0,37.0,580.0,430.0,0.0,1029.800049,28.790001,0.166485,-136.807785,4.000781,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
181000,1715398181.0,2024-05-11 03:29:41+00:00,2024-05-11 12:29:41+09:00,2024,5,11,3,29,41,0,3.0,29.0,40.0,40.545315,141.515793,-11.55,3.0,17.0,1.213867,2.411133,-0.044678,385.253906,159.118652,161.315918,-477.0,-21.0,532.0,924.0,0.0,1029.099976,28.68,0.159547,-131.056961,4.000781,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
181025,1715398182.0,2024-05-11 03:29:42+00:00,2024-05-11 12:29:42+09:00,2024,5,11,3,29,42,0,3.0,29.0,41.0,40.545319,141.515793,-11.254,3.0,17.0,-0.177246,-0.130859,1.159424,71.777344,64.086914,-75.805664,-488.0,16.0,582.0,382.0,0.0,1029.699951,28.49,0.165493,-135.985718,4.000781,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
181050,1715398183.0,2024-05-11 03:29:43+00:00,2024-05-11 12:29:43+09:00,2024,5,11,3,29,43,0,3.0,29.0,42.0,40.545319,141.515793,-11.471,3.0,17.0,0.108154,0.401367,0.89502,-35.644531,11.59668,-2.075195,-491.0,-25.0,555.0,641.0,0.0,1029.5,28.32,0.163511,-134.343384,4.000781,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
181075,1715398184.0,2024-05-11 03:29:44+00:00,2024-05-11 12:29:44+09:00,2024,5,11,3,29,44,0,3.0,29.0,43.0,40.545319,141.515793,-12.11,3.0,17.0,0.116455,0.188477,0.927002,-5.249023,12.451172,15.441895,-484.0,-14.0,569.0,1009.0,0.0,1029.5,28.17,0.163511,-134.343384,4.000781,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
181100,1715398185.0,2024-05-11 03:29:45+00:00,2024-05-11 12:29:45+09:00,2024,5,11,3,29,45,0,3.0,29.0,44.0,40.545319,141.515793,-13.186,3.0,17.0,0.191406,0.317139,0.927734,40.222168,-23.4375,39.306641,-478.0,-16.0,559.0,226.0,0.0,1029.199951,28.040001,0.160538,-131.878403,4.000781,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,3.0,0.0
181125,1715398186.0,2024-05-11 03:29:46+00:00,2024-05-11 12:29:46+09:00,2024,5,11,3,29,46,0,3.0,29.0,45.0,40.545322,141.515793,-14.89,3.0,17.0,-0.117432,0.408691,1.005371,136.108398,-2.441406,-24.780273,-487.0,-15.0,571.0,513.0,0.0,1029.800049,27.93,0.166485,-136.807785,4.000781,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
181150,1715398187.0,2024-05-11 03:29:47+00:00,2024-05-11 12:29:47+09:00,2024,5,11,3,29,47,0,3.0,29.0,46.0,40.545326,141.515808,-15.736,3.0,16.0,-0.256348,0.266602,0.71582,-21.66748,66.28418,-24.353027,-495.0,-12.0,576.0,625.0,0.0,1029.199951,27.84,0.160538,-131.878403,4.000781,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
181175,1715398188.0,2024-05-11 03:29:48+00:00,2024-05-11 12:29:48+09:00,2024,5,11,3,29,48,0,3.0,29.0,47.0,40.545319,141.515808,-16.334999,3.0,16.0,-0.006348,0.173828,0.840576,-8.544922,-91.674805,1.647949,-491.0,-13.0,575.0,625.0,0.0,1029.599976,27.75,0.164502,-135.164581,4.000781,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
181200,1715398189.0,2024-05-11 03:29:49+00:00,2024-05-11 12:29:49+09:00,2024,5,11,3,29,49,0,3.0,29.0,48.0,40.545311,141.515808,-16.181999,3.0,15.0,0.150391,-0.216553,0.824219,60.058594,-105.529785,-0.610352,-483.0,2.0,582.0,456.0,0.0,1029.199951,27.66,0.160538,-131.878403,4.000781,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
181225,1715398190.0,2024-05-11 03:29:50+00:00,2024-05-11 12:29:50+09:00,2024,5,11,3,29,50,0,3.0,29.0,49.0,40.545311,141.515808,-16.034,3.0,15.0,-0.165527,0.355957,0.707764,-126.037598,49.194336,18.615723,-483.0,2.0,580.0,430.0,0.0,1029.400024,27.57,0.16252,-133.522125,4.000781,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,3.0,0.0
181250,1715398191.0,2024-05-11 03:29:51+00:00,2024-05-11 12:29:51+09:00,2024,5,11,3,29,51,0,3.0,29.0,50.0,40.545307,141.515808,-15.958,3.0,15.0,-0.103516,0.181152,0.813477,-12.268066,-46.447754,29.968262,-489.0,-14.0,570.0,644.0,0.0,1029.099976,27.49,0.159547,-131.056961,4.000781,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
181275,1715398192.0,2024-05-11 03:29:52+00:00,2024-05-11 12:29:52+09:00,2024,5,11,3,29,52,0,3.0,29.0,51.0,40.545311,141.515808,-15.865,3.0,15.0,-0.010498,0.075928,0.874756,-30.395508,8.483887,-4.272461,-490.0,-11.0,573.0,724.0,0.0,1029.400024,27.41,0.16252,-133.522125,4.000781,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
181300,1715398193.0,2024-05-11 03:29:53+00:00,2024-05-11 12:29:53+09:00,2024,5,11,3,29,53,0,3.0,29.0,52.0,40.545311,141.515808,-15.622,3.0,15.0,-0.560791,0.403076,0.931396,34.423828,57.922363,8.300781,-494.0,-13.0,576.0,290.0,0.0,1029.400024,27.34,0.16252,-133.522125,4.000781,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,3.0,0.0
181325,1715398194.0,2024-05-11 03:29:54+00:00,2024-05-11 12:29:54+09:00,2024,5,11,3,29,54,0,3.0,29.0,53.0,40.545315,141.515808,-15.576,3.0,16.0,0.392578,-0.431396,1.708008,-204.650879,-264.404297,76.721191,-490.0,-5.0,580.0,275.0,0.0,1029.099976,27.26,0.159547,-131.056961,4.000781,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
181350,1715398195.0,2024-05-11 03:29:55+00:00,2024-05-11 12:29:55+09:00,2024,5,11,3,29,55,0,3.0,29.0,54.0,40.545334,141.515823,-16.021999,3.0,15.0,-1.290283,0.10376,1.970215,-174.377441,-418.029785,90.087891,-486.0,-10.0,576.0,703.0,0.0,1030.199951,27.17,0.170447,-140.0914,4.000781,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
181375,1715398196.0,2024-05-11 03:29:56+00:00,2024-05-11 12:29:56+09:00,2024,5,11,3,29,56,0,3.0,29.0,55.0,40.545368,141.515854,-16.712,3.0,16.0,0.376221,0.087402,1.174805,-32.348633,-19.714355,42.541504,-482.0,0.0,578.0,770.0,0.0,1029.599976,27.09,0.164502,-135.164581,4.000781,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,3.0,0.0
181400,1715398197.0,2024-05-11 03:29:57+00:00,2024-05-11 12:29:57+09:00,2024,5,11,3,29,57,0,3.0,29.0,56.0,40.545425,141.515869,-17.177999,3.0,15.0,-1.346924,0.525879,1.385254,-56.640625,-130.737305,82.214355,-480.0,0.0,576.0,757.0,0.0,1029.199951,27.01,0.160538,-131.878403,4.000781,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
181425,1715398198.0,2024-05-11 03:29:58+00:00,2024-05-11 12:29:58+09:00,2024,5,11,3,29,58,0,3.0,29.0,57.0,40.545486,141.515869,-16.91,3.0,16.0,0.235107,0.087646,1.88623,-8.544922,-135.681152,72.021484,-483.0,10.0,584.0,751.0,0.0,1029.5,26.950001,0.163511,-134.343384,4.000781,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
181450,1715398199.0,2024-05-11 03:29:59+00:00,2024-05-11 12:29:59+09:00,2024,5,11,3,29,59,0,3.0,29.0,58.0,40.545544,141.515823,-17.452999,3.0,14.0,0.37085,0.061279,1.232178,38.391113,111.51123,4.455566,-495.0,18.0,588.0,776.0,0.0,1028.900024,26.879999,0.157565,-129.413849,4.000781,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
181475,1715398200.0,2024-05-11 03:30:00+00:00,2024-05-11 12:30:00+09:00,2024,5,11,3,30,0,0,3.0,29.0,59.0,40.545578,141.515747,-17.649,3.0,15.0,-0.150635,0.225342,0.46167,90.209961,155.517578,-22.583008,-505.0,25.0,588.0,730.0,0.0,1029.099976,26.82,0.159547,-131.056961,4.021875,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,11.0,0.0
181500,1715398201.0,2024-05-11 03:30:01+00:00,2024-05-11 12:30:01+09:00,2024,5,11,3,30,1,0,3.0,30.0,0.0,40.545586,141.51564,-17.017,3.0,15.0,0.145264,0.269043,1.41333,16.418457,-54.992676,14.648438,-514.0,33.0,584.0,715.0,0.0,1029.099976,26.76,0.159547,-131.056961,4.021875,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,9.0,0.0
181525,1715398202.0,2024-05-11 03:30:02+00:00,2024-05-11 12:30:02+09:00,2024,5,11,3,30,2,0,3.0,30.0,1.0,40.545567,141.515549,-16.927,3.0,15.0,-0.71875,-0.062256,1.633789,-92.651367,-42.053223,34.484863,-522.0,30.0,582.0,815.0,0.0,1029.400024,26.700001,0.16252,-133.522125,4.021875,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
181550,1715398203.0,2024-05-11 03:30:03+00:00,2024-05-11 12:30:03+09:00,2024,5,11,3,30,3,0,3.0,30.0,2.0,40.545532,141.515457,-16.618,3.0,16.0,0.251221,0.052002,1.167725,96.740723,-4.455566,-18.188477,-518.0,45.0,578.0,725.0,0.0,1029.099976,26.639999,0.159547,-131.056961,4.021875,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,3.0,0.0
181575,1715398204.0,2024-05-11 03:30:04+00:00,2024-05-11 12:30:04+09:00,2024,5,11,3,30,4,0,3.0,30.0,3.0,40.545509,141.515366,-17.156,3.0,16.0,0.20459,0.273682,0.988037,174.072266,-52.001953,-19.958496,-516.0,42.0,579.0,755.0,0.0,1029.199951,26.58,0.160538,-131.878403,4.021875,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
181600,1715398205.0,2024-05-11 03:30:05+00:00,2024-05-11 12:30:05+09:00,2024,5,11,3,30,5,0,3.0,30.0,4.0,40.54549,141.515274,-17.104,3.0,16.0,0.007324,0.0625,0.60376,40.893555,-26.367188,-37.719727,-510.0,50.0,576.0,638.0,0.0,1029.0,26.52,0.158556,-130.235443,4.021875,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
181625,1715398206.0,2024-05-11 03:30:06+00:00,2024-05-11 12:30:06+09:00,2024,5,11,3,30,6,0,3.0,30.0,5.0,40.54549,141.515182,-17.101999,3.0,16.0,0.021484,-0.047607,0.98291,61.828613,87.890625,-20.996094,-501.0,51.0,576.0,649.0,0.0,1028.800049,26.459999,0.156575,-128.592209,4.021875,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,3.0,0.0
181650,1715398207.0,2024-05-11 03:30:07+00:00,2024-05-11 12:30:07+09:00,2024,5,11,3,30,7,0,3.0,30.0,6.0,40.545506,141.515076,-17.715,3.0,16.0,-0.109375,0.14917,1.044678,-15.380859,5.187988,-8.056641,-497.0,46.0,580.0,653.0,0.0,1029.400024,26.4,0.16252,-133.522125,4.021875,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
181675,1715398208.0,2024-05-11 03:30:08+00:00,2024-05-11 12:30:08+09:00,2024,5,11,3,30,8,0,3.0,30.0,7.0,40.545532,141.514999,-17.742001,3.0,16.0,-0.760986,-0.082275,1.537842,-161.682129,103.149414,-122.680664,-501.0,40.0,583.0,559.0,0.0,1029.5,26.34,0.163511,-134.343384,4.021875,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
181700,1715398209.0,2024-05-11 03:30:09+00:00,2024-05-11 12:30:09+09:00,2024,5,11,3,30,9,0,3.0,30.0,8.0,40.545574,141.514969,-17.487,3.0,16.0,0.064453,-0.145752,1.451172,-32.043457,5.432129,75.98877,-486.0,16.0,584.0,485.0,0.0,1029.199951,26.290001,0.160538,-131.878403,4.021875,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,3.0,0.0
181725,1715398210.0,2024-05-11 03:30:10+00:00,2024-05-11 12:30:10+09:00,2024,5,11,3,30,10,0,3.0,30.0,9.0,40.545582,141.514969,-16.426001,3.0,16.0,0.068359,0.064941,0.955811,199.035645,-51.818848,40.588379,-496.0,31.0,586.0,451.0,0.0,1029.099976,26.219999,0.159547,-131.056961,4.021875,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
181750,1715398211.0,2024-05-11 03:30:11+00:00,2024-05-11 12:30:11+09:00,2024,5,11,3,30,11,0,3.0,30.0,10.0,40.545578,141.514969,-16.042999,3.0,15.0,0.126953,0.422607,0.81665,15.380859,1.647949,-18.005371,-483.0,22.0,582.0,472.0,0.0,1029.0,26.16,0.158556,-130.235443,4.021875,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
181775,1715398212.0,2024-05-11 03:30:12+00:00,2024-05-11 12:30:12+09:00,2024,5,11,3,30,12,0,3.0,30.0,11.0,40.545578,141.514969,-16.150999,3.0,18.0,0.040283,0.431885,0.818604,-126.647949,63.964844,-14.526367,-481.0,24.0,580.0,455.0,0.0,1029.5,26.1,0.163511,-134.343384,4.021875,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
181800,1715398213.0,2024-05-11 03:30:13+00:00,2024-05-11 12:30:13+09:00,2024,5,11,3,30,13,0,3.0,30.0,12.0,40.545574,141.514969,-15.227,3.0,17.0,0.064941,0.525146,0.803467,32.714844,77.697754,133.361816,-499.0,36.0,586.0,268.0,0.0,1029.199951,26.040001,0.160538,-131.878403,4.021875,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,3.0,0.0
181825,1715398214.0,2024-05-11 03:30:14+00:00,2024-05-11 12:30:14+09:00,2024,5,11,3,30,14,0,3.0,30.0,13.0,40.545574,141.514954,-14.831,3.0,15.0,-0.013428,0.106934,0.960205,8.422852,-26.306152,47.790527,-527.0,33.0,579.0,168.0,0.0,1028.800049,25.99,0.156575,-128.592209,4.021875,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
181850,1715398215.0,2024-05-11 03:30:15+00:00,2024-05-11 12:30:15+09:00,2024,5,11,3,30,15,0,3.0,30.0,14.0,40.54557,141.514954,-15.088,3.0,15.0,-0.176514,0.132324,0.71582,10.498047,-35.400391,73.730469,-525.0,-9.0,575.0,296.0,0.0,1029.199951,25.93,0.160538,-131.878403,4.021875,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
181875,1715398216.0,2024-05-11 03:30:16+00:00,2024-05-11 12:30:16+09:00,2024,5,11,3,30,16,0,3.0,30.0,15.0,40.545567,141.514954,-15.033,3.0,16.0,-0.004883,-0.108398,1.025879,1.708984,-60.48584,10.192871,-510.0,-9.0,581.0,605.0,0.0,1029.099976,25.879999,0.159547,-131.056961,4.021875,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,7.0,0.0
181900,1715398217.0,2024-05-11 03:30:17+00:00,2024-05-11 12:30:17+09:00,2024,5,11,3,30,17,0,3.0,30.0,16.0,40.545563,141.514954,-14.232,3.0,16.0,-0.053223,0.097656,0.965088,-1.281738,-15.74707,45.593262,-495.0,-9.0,580.0,660.0,0.0,1029.0,25.83,0.158556,-130.235443,4.021875,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
181925,1715398218.0,2024-05-11 03:30:18+00:00,2024-05-11 12:30:18+09:00,2024,5,11,3,30,18,0,3.0,30.0,17.0,40.545559,141.514954,-14.836,3.0,17.0,-0.150635,0.061279,0.958496,20.446777,1.77002,15.991211,-486.0,5.0,582.0,282.0,0.0,1029.099976,25.780001,0.159547,-131.056961,4.021875,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
181950,1715398219.0,2024-05-11 03:30:19+00:00,2024-05-11 12:30:19+09:00,2024,5,11,3,30,19,0,3.0,30.0,18.0,40.545559,141.514954,-15.534,3.0,17.0,0.193604,-0.298096,1.174805,42.419434,2.319336,3.601074,-477.0,14.0,579.0,410.0,0.0,1029.300049,25.73,0.16153,-132.700806,4.021875,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
181975,1715398220.0,2024-05-11 03:30:20+00:00,2024-05-11 12:30:20+09:00,2024,5,11,3,30,20,0,3.0,30.0,19.0,40.545555,141.514954,-16.065001,3.0,17.0,0.013428,-0.030029,1.0896,0.0,-27.709961,9.399414,-480.0,23.0,579.0,191.0,0.0,1029.300049,25.690001,0.16153,-132.700806,4.021875,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
182000,1715398221.0,2024-05-11 03:30:21+00:00,2024-05-11 12:30:21+09:00,2024,5,11,3,30,21,0,3.0,30.0,20.0,40.545555,141.514954,-15.706,3.0,17.0,-0.045654,-0.210938,1.008301,12.329102,42.419434,54.321289,-481.0,39.0,576.0,280.0,0.0,1029.199951,25.639999,0.160538,-131.878403,4.021875,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
182025,1715398222.0,2024-05-11 03:30:22+00:00,2024-05-11 12:30:22+09:00,2024,5,11,3,30,22,0,3.0,30.0,21.0,40.545555,141.514954,-15.464,3.0,17.0,0.292725,-0.055908,1.046387,-27.832031,-163.879395,-27.832031,-482.0,31.0,579.0,470.0,0.0,1029.0,25.610001,0.158556,-130.235443,4.021875,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
182050,1715398223.0,2024-05-11 03:30:23+00:00,2024-05-11 12:30:23+09:00,2024,5,11,3,30,23,0,3.0,30.0,22.0,40.545551,141.514954,-15.463,3.0,16.0,-0.100098,0.105957,0.800293,-67.443848,14.282227,-13.61084,-484.0,28.0,581.0,397.0,0.0,1029.099976,25.57,0.159547,-131.056961,4.021875,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
182075,1715398224.0,2024-05-11 03:30:24+00:00,2024-05-11 12:30:24+09:00,2024,5,11,3,30,24,0,3.0,30.0,23.0,40.545551,141.514938,-15.695,3.0,16.0,0.050781,0.234131,0.910156,-15.563965,-16.052246,-13.122559,-477.0,19.0,579.0,336.0,0.0,1029.300049,25.530001,0.16153,-132.700806,4.021875,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
182100,1715398225.0,2024-05-11 03:30:25+00:00,2024-05-11 12:30:25+09:00,2024,5,11,3,30,25,0,3.0,30.0,24.0,40.545547,141.514938,-16.190001,3.0,16.0,0.10791,0.245361,0.942383,-45.043945,-5.249023,-38.330078,-472.0,12.0,576.0,387.0,0.0,1029.400024,25.5,0.16252,-133.522125,4.021875,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
182125,1715398226.0,2024-05-11 03:30:26+00:00,2024-05-11 12:30:26+09:00,2024,5,11,3,30,26,0,3.0,30.0,25.0,40.545551,141.514938,-16.702999,3.0,16.0,0.061523,0.288574,0.885986,31.188965,-21.789551,45.10498,-474.0,10.0,576.0,357.0,0.0,1029.099976,25.459999,0.159547,-131.056961,4.021875,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
182150,1715398227.0,2024-05-11 03:30:27+00:00,2024-05-11 12:30:27+09:00,2024,5,11,3,30,27,0,3.0,30.0,26.0,40.545551,141.514938,-16.360001,3.0,16.0,0.131348,0.274902,0.870361,0.549316,-20.446777,-18.432617,-474.0,4.0,575.0,373.0,0.0,1029.199951,25.440001,0.160538,-131.878403,4.021875,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
182175,1715398228.0,2024-05-11 03:30:28+00:00,2024-05-11 12:30:28+09:00,2024,5,11,3,30,28,0,3.0,30.0,27.0,40.545551,141.514938,-16.273001,3.0,17.0,0.052734,0.236328,0.959229,8.300781,-5.065918,23.620605,-476.0,12.0,577.0,352.0,0.0,1029.199951,25.4,0.160538,-131.878403,4.021875,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
182200,1715398229.0,2024-05-11 03:30:29+00:00,2024-05-11 12:30:29+09:00,2024,5,11,3,30,29,0,3.0,30.0,28.0,40.545555,141.514938,-15.89,3.0,17.0,0.018311,0.192627,0.967041,-15.74707,44.73877,50.720215,-482.0,28.0,581.0,319.0,0.0,1029.199951,25.370001,0.160538,-131.878403,4.021875,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
182225,1715398230.0,2024-05-11 03:30:30+00:00,2024-05-11 12:30:30+09:00,2024,5,11,3,30,30,0,3.0,30.0,29.0,40.545563,141.514938,-15.222,3.0,18.0,0.167725,0.147217,0.935791,-21.240234,38.818359,-3.417969,-481.0,33.0,580.0,305.0,0.0,1029.099976,25.35,0.159547,-131.056961,4.021875,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
182250,1715398231.0,2024-05-11 03:30:31+00:00,2024-05-11 12:30:31+09:00,2024,5,11,3,30,31,0,3.0,30.0,30.0,40.54557,141.514938,-14.757,3.0,17.0,0.04541,0.198486,0.971436,-21.362305,16.174316,-13.793945,-475.0,12.0,579.0,350.0,0.0,1029.0,25.32,0.158556,-130.235443,4.021875,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
182275,1715398232.0,2024-05-11 03:30:32+00:00,2024-05-11 12:30:32+09:00,2024,5,11,3,30,32,0,3.0,30.0,31.0,40.54557,141.514954,-15.494,3.0,17.0,0.093262,0.174805,1.035156,2.563477,-17.333984,-7.751465,-475.0,13.0,575.0,344.0,0.0,1029.400024,25.299999,0.16252,-133.522125,4.021875,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
